ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	CBGroupList	ExampleSit	ExpList	ExpList.Cycle	ExpList.Sample	GroupDescription	GroupNR	InstrMIP3.ACC	InstrMIP3.CRESP	InstrMIP3.DurationError	InstrMIP3.OnsetDelay	InstrMIP3.OnsetTime	InstrMIP3.OnsetToOnsetTime	InstrMIP3.RESP	InstrMIP3.RT	InstrMIP3.RTTime	IntExpList	IntExpList.Cycle	IntExpList.Sample	MoodDes	MoodDes2	MoodDes3	MoodDesLW	Procedure[Block]	resp	Running[Block]	Task	Trial	AffectGrid	AffectGrid.Cycle	AffectGrid.Sample	Arousal	MoodQuestions	MoodQuestions.Cycle	MoodQuestions.Sample	Pleasure	Procedure[Trial]	Question	QuestSlide.RESP	QuestSlide.RT	Running[Trial]
Mood	87	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-28T10:19:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312705</Frequency><Timestamp dt:dt="r8">32207877646</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-28T10:19:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-87-1	60.005	1.0.0.399	1	2143765240	Professional	2.0.10.356	2.0.10.356	03-28-2019	28-3-2019 10:19:13	11:19:13	2.0.10.252	5			3	1	3																			MoodQuest	?	ExpList	Quest	4					4	1	4		MoodQuestProc	How much did your own memory help to get into the mood, on a scale of 1 (not at all) to 8 (very much)?	7	3362	MoodQuestions
Mood	87	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-28T10:19:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312705</Frequency><Timestamp dt:dt="r8">32207877646</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-28T10:19:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-87-1	60.005	1.0.0.399	1	2143765240	Professional	2.0.10.356	2.0.10.356	03-28-2019	28-3-2019 10:19:13	11:19:13	2.0.10.252	6			4	1	4																			Mood	a	ExpList	Mood3	1	1	3	3	7				8	AffectGridProc				AffectGrid
Mood	88	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-28T11:39:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">48095802091</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-28T11:39:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-88-1	60.005	1.0.0.399	1	851828708	Professional	2.0.10.356	2.0.10.356	03-28-2019	28-3-2019 11:39:19	12:39:19	2.0.10.252	1	2	A relative of yours, with whom you’ve shared a close relationship, has been diagnosed with early-onset Alzheimers. Whereas (s)he used to be full of life and wisdom, you can see the passion fade away as (s)he forgets more and more, until eventually (s)he doesn’t even remember you and the great times you’ve had anymore. 				S	2										1	1	1	sad	Before we continue to the task, I, the experimenter, would like to assure you that at the end of the task, I will make sure you get back to a normal mood.	Are you still a bit down? The experiment leader has a nice little surprise for you. Hopefully it will make you feel a little better.  	a sad	InitializeProc		IntExpList															
Mood	88	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-28T11:39:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">48095802091</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-28T11:39:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-88-1	60.005	1.0.0.399	1	851828708	Professional	2.0.10.356	2.0.10.356	03-28-2019	28-3-2019 11:39:19	12:39:19	2.0.10.252	2																	2	1	2					Mood		IntExpList		1	1	1	1	7				7	AffectGridProc				AffectGrid
Mood	88	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-28T11:39:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">48095802091</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-28T11:39:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-88-1	60.005	1.0.0.399	1	851828708	Professional	2.0.10.356	2.0.10.356	03-28-2019	28-3-2019 11:39:19	12:39:19	2.0.10.252	3	2	A relative of yours, with whom you’ve shared a close relationship, has been diagnosed with early-onset Alzheimers. Whereas (s)he used to be full of life and wisdom, you can see the passion fade away as (s)he forgets more and more, until eventually (s)he doesn’t even remember you and the great times you’ve had anymore. 	1	1	1	S	2	1		0	0	275370	600038		0	0				sad	Before we continue to the task, I, the experimenter, would like to assure you that at the end of the task, I will make sure you get back to a normal mood.	Are you still a bit down? The experiment leader has a nice little surprise for you. Hopefully it will make you feel a little better.  	a sad	MoodProc	?	ExpList	Music														
Mood	88	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-28T11:39:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">48095802091</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-28T11:39:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-88-1	60.005	1.0.0.399	1	851828708	Professional	2.0.10.356	2.0.10.356	03-28-2019	28-3-2019 11:39:19	12:39:19	2.0.10.252	4			2	1	2																			Mood	a	ExpList	Mood2	1	1	2	2	4				5	AffectGridProc				AffectGrid
Mood	88	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-28T11:39:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">48095802091</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-28T11:39:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-88-1	60.005	1.0.0.399	1	851828708	Professional	2.0.10.356	2.0.10.356	03-28-2019	28-3-2019 11:39:19	12:39:19	2.0.10.252	5			3	1	3																			MoodQuest	?	ExpList	Quest	1					1	1	1		MoodQuestProc	How difficult did you find it to get into the mood, on a scale of 1 (not at all) to 8 (very much)?	6	25008	MoodQuestions
Mood	88	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-28T11:39:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">48095802091</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-28T11:39:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-88-1	60.005	1.0.0.399	1	851828708	Professional	2.0.10.356	2.0.10.356	03-28-2019	28-3-2019 11:39:19	12:39:19	2.0.10.252	5			3	1	3																			MoodQuest	?	ExpList	Quest	2					2	1	2		MoodQuestProc	How much did the example story help to get into the mood, on a scale of 1 (not at all) to 8 (very much)?	5	11445	MoodQuestions
Mood	88	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-28T11:39:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">48095802091</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-28T11:39:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-88-1	60.005	1.0.0.399	1	851828708	Professional	2.0.10.356	2.0.10.356	03-28-2019	28-3-2019 11:39:19	12:39:19	2.0.10.252	5			3	1	3																			MoodQuest	?	ExpList	Quest	3					3	1	3		MoodQuestProc	How much did the music help to get into the mood, on a scale of 1 (not at all) to 8 (very much)?	7	8951	MoodQuestions
Mood	88	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-28T11:39:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">48095802091</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-28T11:39:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-88-1	60.005	1.0.0.399	1	851828708	Professional	2.0.10.356	2.0.10.356	03-28-2019	28-3-2019 11:39:19	12:39:19	2.0.10.252	5			3	1	3																			MoodQuest	?	ExpList	Quest	4					4	1	4		MoodQuestProc	How much did your own memory help to get into the mood, on a scale of 1 (not at all) to 8 (very much)?	5	12052	MoodQuestions
Mood	88	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-28T11:39:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">48095802091</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-28T11:39:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-88-1	60.005	1.0.0.399	1	851828708	Professional	2.0.10.356	2.0.10.356	03-28-2019	28-3-2019 11:39:19	12:39:19	2.0.10.252	6			4	1	4																			Mood	a	ExpList	Mood3	1	1	3	3	5				5	AffectGridProc				AffectGrid
Mood	89	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-29T08:17:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312724</Frequency><Timestamp dt:dt="r8">7124314004</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-29T08:17:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-89-1	60.005	1.0.0.399	1	-1464955679	Professional	2.0.10.356	2.0.10.356	03-29-2019	29-3-2019 8:17:22	09:17:22	2.0.10.252	1	1	It’s your birthday and your friends throw you an amazing surprise party! All of your favorite people are there, and they are having a great time together with you, doing the best imaginable birthday activities. 				E	1										1	1	1	excited			an excited	InitializeProc		IntExpList															
Mood	89	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-29T08:17:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312724</Frequency><Timestamp dt:dt="r8">7124314004</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-29T08:17:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-89-1	60.005	1.0.0.399	1	-1464955679	Professional	2.0.10.356	2.0.10.356	03-29-2019	29-3-2019 8:17:22	09:17:22	2.0.10.252	2																	2	1	2					Mood		IntExpList		1	1	1	1	7				7	AffectGridProc				AffectGrid
Mood	89	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-29T08:17:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312724</Frequency><Timestamp dt:dt="r8">7124314004</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-29T08:17:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-89-1	60.005	1.0.0.399	1	-1464955679	Professional	2.0.10.356	2.0.10.356	03-29-2019	29-3-2019 8:17:22	09:17:22	2.0.10.252	3	1	It’s your birthday and your friends throw you an amazing surprise party! All of your favorite people are there, and they are having a great time together with you, doing the best imaginable birthday activities. 	1	1	1	E	1	1		0	0	130895	600032		0	0				excited			an excited	MoodProc	?	ExpList	Music														
Mood	89	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-29T08:17:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312724</Frequency><Timestamp dt:dt="r8">7124314004</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-29T08:17:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-89-1	60.005	1.0.0.399	1	-1464955679	Professional	2.0.10.356	2.0.10.356	03-29-2019	29-3-2019 8:17:22	09:17:22	2.0.10.252	4			2	1	2																			Mood	a	ExpList	Mood2	1	1	2	2	7				8	AffectGridProc				AffectGrid
Mood	89	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-29T08:17:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312724</Frequency><Timestamp dt:dt="r8">7124314004</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-29T08:17:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-89-1	60.005	1.0.0.399	1	-1464955679	Professional	2.0.10.356	2.0.10.356	03-29-2019	29-3-2019 8:17:22	09:17:22	2.0.10.252	5			3	1	3																			MoodQuest	?	ExpList	Quest	1					1	1	1		MoodQuestProc	How difficult did you find it to get into the mood, on a scale of 1 (not at all) to 8 (very much)?	3	9463	MoodQuestions
Mood	89	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-29T08:17:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312724</Frequency><Timestamp dt:dt="r8">7124314004</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-29T08:17:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-89-1	60.005	1.0.0.399	1	-1464955679	Professional	2.0.10.356	2.0.10.356	03-29-2019	29-3-2019 8:17:22	09:17:22	2.0.10.252	5			3	1	3																			MoodQuest	?	ExpList	Quest	2					2	1	2		MoodQuestProc	How much did the example story help to get into the mood, on a scale of 1 (not at all) to 8 (very much)?	3	5057	MoodQuestions
Mood	89	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-29T08:17:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312724</Frequency><Timestamp dt:dt="r8">7124314004</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-29T08:17:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-89-1	60.005	1.0.0.399	1	-1464955679	Professional	2.0.10.356	2.0.10.356	03-29-2019	29-3-2019 8:17:22	09:17:22	2.0.10.252	5			3	1	3																			MoodQuest	?	ExpList	Quest	3					3	1	3		MoodQuestProc	How much did the music help to get into the mood, on a scale of 1 (not at all) to 8 (very much)?	6	2803	MoodQuestions
Mood	89	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-29T08:17:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312724</Frequency><Timestamp dt:dt="r8">7124314004</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-29T08:17:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-89-1	60.005	1.0.0.399	1	-1464955679	Professional	2.0.10.356	2.0.10.356	03-29-2019	29-3-2019 8:17:22	09:17:22	2.0.10.252	5			3	1	3																			MoodQuest	?	ExpList	Quest	4					4	1	4		MoodQuestProc	How much did your own memory help to get into the mood, on a scale of 1 (not at all) to 8 (very much)?	7	3486	MoodQuestions
Mood	89	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-29T08:17:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312724</Frequency><Timestamp dt:dt="r8">7124314004</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-29T08:17:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-89-1	60.005	1.0.0.399	1	-1464955679	Professional	2.0.10.356	2.0.10.356	03-29-2019	29-3-2019 8:17:22	09:17:22	2.0.10.252	6			4	1	4																			Mood	a	ExpList	Mood3	1	1	3	3	7				8	AffectGridProc				AffectGrid
Mood	9	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-08T10:09:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">19546116257</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-08T10:09:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-9-1	60.005	1.0.0.399	1	-1928062638	Professional	2.0.10.356	2.0.10.356	03-08-2019	8-3-2019 10:09:08	11:09:08	2.0.10.252	1	1	It’s your birthday and your friends throw you an amazing surprise party! All of your favorite people are there, and they are having a great time together with you, doing the best imaginable birthday activities. 				E	1										1	1	1	excited			an excited	InitializeProc		IntExpList															
Mood	9	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-08T10:09:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">19546116257</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-08T10:09:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-9-1	60.005	1.0.0.399	1	-1928062638	Professional	2.0.10.356	2.0.10.356	03-08-2019	8-3-2019 10:09:08	11:09:08	2.0.10.252	2																	2	1	2					Mood		IntExpList		1	1	1	1	3				6	AffectGridProc				AffectGrid
Mood	9	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-03-08T10:09:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">19546116257</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-03-08T10:09:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Mood-9-1	60.005	1.0.0.399	1	-1928062638	Professional	2.0.10.356	2.0.10.356	03-08-2019	8-3-2019 10:09:08	11:09:08	2.0.10.252	3	1	It’s your birthday and your friends throw you an amazing surprise party! All of your favorite people are there, and they are having a great time together with you, doing the best imaginable birthday activities. 	1	1	1	E	1	1		0	-1	112093	600038		0	0				excited			an excited	MoodProc	?	ExpList	Music														
